更新日期,#genre#
江西卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000522/index.m3u8?IAS$LR•IPV6『线路73』
江西卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$LR•IPV6『线路74』
江西卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000522/index.m3u8?key=tvbox6_com$LR•IPV6『线路75』
江西卫视,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN3468921BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUXW3f2sUwP9Bgt6tJshUHYl6RFrn%2FfItZOLbXLG9CvVKOn3P%2BbRKDON3XQg2p1czePDS4wR7j8ZW2%2BKTcTUdq9I$LR•IPV6『线路76』
江西卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000522/index.m3u8?IAS$LR•IPV6『线路77』
江西卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$LR•IPV6『线路78』
江西卫视,http://[2409:8087:74f0:22::4]:6610/270000001128/9900000525/index.m3u8?channel-id=newtv&livemode=4&Contentid=9900000525$LR•IPV6『线路79』
江西卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010060/1.m3u8$LR•IPV6『线路80』
江西卫视,http://[2409:8087:5e20:24::d]:6610/000000001000/0/index.m3u8?channel-id=bestzb&Contentid=5000000004000011210&livemode=1&stbId=ace$LR•IPV6『线路81』
江西卫视,http://[2409:8087:74d9:21::4]/270000001128/index.m3u8?cmcc_cid=9900000525$LR•IPV6『线路82』
江西卫视,http://[2409:8087:74d9:21::6]:80/000000001000PLTV/88888888/224/3221226207/index.m3u8$LR•IPV6『线路83』
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225705/index.m3u8$LR•IPV4『线路84』
江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路85』
江西卫视,http://tvpull.careryun.com/tv/jxws.m3u8$LR•IPV4『线路86』
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8$LR•IPV4『线路87』
江西卫视,http://183.94.1.118:8801/tsfile/live/0138_1.m3u8$LR•IPV4『线路88』
江西卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ei6ZIpVizXlewg-YfGvH8dA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路89』
江西卫视,http://113.220.234.47:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路90』
江西卫视,http://101.66.199.106:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路91』
江西卫视,http://101.66.199.136:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路92』
江西卫视,http://101.66.199.197:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路93』
江西卫视,http://58.17.116.69:9908/tsfile/live/0001_38.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路94』
江西卫视,http://61.136.67.238:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路95』
江西卫视,http://221.2.148.205:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路96』
江西卫视,http://202.100.46.58:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路97』
江西卫视,http://110.42.45.89:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路98』
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225705/index.m3u8$LR•IPV4『线路99』
江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8$LR•IPV4『线路100』
江西卫视,http://tvpull.careryun.com/tv/jxws.m3u8$LR•IPV4『线路101』
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8$LR•IPV4『线路102』
江西卫视,http://183.94.1.118:8801/tsfile/live/0138_1.m3u8$LR•IPV4『线路103』
江西卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226956/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7Ei6ZIpVizXlewg-YfGvH8dA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV4『线路104』
江西卫视,http://113.220.234.47:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路105』
江西卫视,http://101.66.199.106:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路106』
江西卫视,http://101.66.199.136:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路107』
江西卫视,http://101.66.199.197:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路108』
江西卫视,http://58.17.116.69:9908/tsfile/live/0001_38.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路109』
江西卫视,http://61.136.67.238:50085/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路110』
江西卫视,http://221.2.148.205:8154/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路111』
江西卫视,http://202.100.46.58:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路112』
江西卫视,http://kxrj.site:64325/86/mg.php?id=jxws$LR•IPV4『线路113』
江西卫视,http://dd.ddzb.fun/php/migu.php?id=jxws$LR•IPV4『线路114』
江西卫视,http://182.92.109.190:1668/migu720/migu720.php?id=jxws$LR•IPV4『线路115』
江西卫视,http://123.10.78.208:808/hls/42/index.m3u8$LR•IPV4『线路116』
江西卫视,http://58.19.244.92:1111/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路117』
江西卫视,http://218.76.32.193:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路118』
江西卫视,http://42.48.50.232:9002/tsfile/live/0138_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路119』
江西卫视,http://118.249.23.16:4022/udp/239.76.245.225:1234$LR•IPV4『线路120』
江西卫视,http://171.213.196.134:8088/udp/239.93.0.134:5140$LR•IPV4『线路121』
江西卫视,http://171.213.196.134:8088/udp/239.93.1.19:5140$LR•IPV4『线路122』
江西卫视,http://114.228.152.34:8888/rtp/239.49.1.47:6000$LR•IPV4『线路123』
江西卫视,http://114.228.152.34:8888/rtp/239.49.8.185:6000$LR•IPV4『线路124』
江西卫视,http://180.119.183.89:8800/rtp/239.49.1.47:6000$LR•IPV4『线路125』
江西卫视,http://180.119.183.89:8800/rtp/239.49.8.185:6000$LR•IPV4『线路126』
江西卫视,http://183.185.129.160:8085/rtp/226.0.2.54:8344$LR•IPV4『线路127』
江西卫视,http://183.185.129.160:8085/rtp/226.0.2.198:9496$LR•IPV4『线路128』
江西卫视,http://183.185.105.197:8082/rtp/226.0.2.54:8344$LR•IPV4『线路129』
江西卫视,http://183.185.105.197:8082/rtp/226.0.2.198:9496$LR•IPV4『线路130』
江西卫视,http://121.227.243.195:7766/rtp/239.49.1.47:6000$LR•IPV4『线路131』
江西卫视,http://121.227.243.195:7766/rtp/239.49.8.185:6000$LR•IPV4『线路132』
江西卫视,http://49.67.96.109:55555/rtp/239.49.1.47:6000$LR•IPV4『线路133』
江西卫视,http://49.67.96.109:55555/rtp/239.49.8.185:6000$LR•IPV4『线路134』
江西卫视,http://goo.bkpcp.top/mg/jxws$LR•IPV4『线路135』
江西卫视,http://36.32.174.67:60080/newlive/live/hls/22/live.m3u8$LR•IPV4『线路136』
江西卫视,http://3501776.xyz:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路137』
江西卫视,http://dsm.huarunguoji.top:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路138』
江西卫视,http://www.terrykang.xyz:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路139』
江西卫视,http://ct.370829.xyz:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路140』
江西卫视,http://gf.you123.fun:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路141』
江西卫视,https://www.freetv.top/migu/783847495.m3u8?migutoken=e68adbe9de75b7e99dc3afe5aa965084775127e61b76140d0760b54c646a00fb202501f7efbf1cacd66da45725dac5db44885e0bc19831a43d79de05ef08a25bb2a4dc2d09810eb44a95952d05$LR•IPV4『线路142』
江西卫视,http://119.32.12.32:2901/udp/224.1.100.54:11111$LR•IPV4『线路143』
江西卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=32$LR•IPV4『线路144』
江西卫视,http://111.160.17.2:59901/tsfile/live/0001_43.m3u8$LR•IPV4『线路145』
江西卫视,http://110.53.52.63:8888/newlive/live/hls/41/live.m3u8$LR•IPV4『线路146』
江西卫视,http://111.160.17.2:59901/tsfile/live/0001_43.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路147』
江西卫视,http://183.11.239.36:808/hls/44/index.m3u8$LR•IPV4『线路148』
江西卫视,http://120.76.248.139/live/bfgd/4200000098.m3u8$LR•IPV4『线路149』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5374&tk=f6cc1e0a0e1a$LR•IPV4『线路150』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1523&tk=f6cc1e0a0e1a$LR•IPV4『线路151』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5092&tk=f6cc1e0a0e1a$LR•IPV4『线路152』
江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.53:11111$LR•IPV4『线路153』
江西卫视,http://qjrhc.jydjd.top:2911/udp/224.1.100.54:11111$LR•IPV4『线路154』
江西卫视,http://110.42.45.89:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路155』
江西卫视,http://livetv.wqwqwq.sbs/itv/1000000006000268001.m3u8?cdn=ystenlive$LR•IPV4『线路156』
江西卫视,http://drive.mxmy.net:8888/udp/239.3.1.123:8164$LR•IPV4『线路157』
江西卫视,http://112.101.78.50:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路158』
江西卫视,http://2000.run:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路159』
江西卫视,http://ott.eonn.cn:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路160』
江西卫视,http://60.12.183.46:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路161』
江西卫视,http://wouu.net:9977/udp/239.93.0.134:5140$LR•IPV4『线路162』
江西卫视,http://58.221.214.82:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路163』
江西卫视,http://113.57.111.4:1111/tsfile/live/1028_1.m3u8$LR•IPV4『线路164』
江西卫视,http://183.3.134.56:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路165』
江西卫视,http://223.241.247.214:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路166』
江西卫视,http://219.145.93.74:9999/tsfile/live/0141_1.m3u8$LR•IPV4『线路167』
江西卫视,http://61.138.128.226:19901/tsfile/live/0138_1.m3u8$LR•IPV4『线路168』
江西卫视,http://175.10.230.91:8081/tsfile/live/0138_1.m3u8$LR•IPV4『线路169』
江西卫视,http://58.19.43.46:9901/tsfile/live/1045_1.m3u8$LR•IPV4『线路170』
江西卫视,http://202.100.46.58:9901/tsfile/live/1033_1.m3u8$LR•IPV4『线路171』
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8$LR•IPV4『线路172』
江西卫视,http://39.164.160.249:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路173』
江西卫视,http://110.80.17.38:9901/tsfile/live/0138_2.m3u8$LR•IPV4『线路174』
江西卫视,http://121.33.239.242:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路175』
江西卫视,http://222.169.85.8:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路176』
江西卫视,http://58.57.40.22:9901/tsfile/live/1043_1.m3u8$LR•IPV4『线路177』
江西卫视,http://61.136.67.238:50085/tsfile/live/0138_1.m3u8$LR•IPV4『线路178』
江西卫视,http://121.62.29.168:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路179』
江西卫视,p3p://108.181.32.169:54829/64260f920000727aee06542a02064fce$LR•IPV4『线路180』
江西卫视,http://14.112.86.85:4022/udp/239.77.1.219:5146$LR•IPV4『线路181』
江西卫视,http://14.117.233.59:9000/udp/239.77.1.219:5146$LR•IPV4『线路182』
江西卫视,http://60.2.190.206:4000/udp/239.253.92.19:6145$LR•IPV4『线路183』
江西卫视,http://43.248.128.135:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路184』
江西卫视,http://113.25.252.226:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路185』
江西卫视,http://183.3.134.56:9901/tsfile/live/0138_1.m3u8?key=tvbox6_com&playlive=1&authid=0$LR•IPV4『线路186』
江西卫视,http://dms.yryyj.site:8188/udp/239.76.245.225:1234$LR•IPV4『线路187』
江西卫视,http://114.252.238.87:8000/udp/239.3.1.123:8164$LR•IPV4『线路188』
江西卫视,http://36.32.174.67:60080/newlive/live/hls/31/live.m3u8$LR•IPV4『线路189』
江西卫视,http://nas.hssvm.com:8888/udp/225.1.2.29:5002$LR•IPV4『线路190』
江西卫视,http://60.7.56.33:4000/udp/239.253.92.19:6145$LR•IPV4『线路191』
江西卫视,http://58.220.219.14:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路192』
江西卫视,http://dl.wifi942.com:66/jsyd/jsyd.php?id=G_JIANGXI-CQ$LR•IPV4『线路193』
江西卫视,http://218.89.240.144:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路194』
江西卫视,http://183.7.123.198:4000/udp/239.77.0.149:5146$LR•IPV4『线路195』
江西卫视,http://1.itv.nctv.top:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路196』
江西卫视,http://60.7.56.33:4000/rtp/239.253.92.19:6145$LR•IPV4『线路197』
江西卫视,http://60.2.190.206:4000/rtp/239.253.92.19:6145$LR•IPV4『线路198』
江西卫视,http://111.14.181.15:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路199』
江西卫视,http://113.57.20.158:9901/tsfile/live/1045_1.m3u8$LR•IPV4『线路200』
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路201』
江西卫视,http://111.61.236.247:9081/hls/36/index.m3u8$LR•IPV4『线路202』
江西卫视,http://bg5aqv.top:35455/itv/1000000005000265032.m3u8?cdn=ystenlive$LR•IPV4『线路203』
江西卫视,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路204』
江西卫视,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8$LR•IPV4『线路205』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1532&tk=e503191f8e20$LR•IPV4『线路206』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3810&tk=b53028476470$LR•IPV4『线路207』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6462&tk=e503191f8e20$LR•IPV4『线路208』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2056&tk=e503191f8e20$LR•IPV4『线路209』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9375&tk=e503191f8e20$LR•IPV4『线路210』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2782&tk=b53028476470$LR•IPV4『线路211』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5710&tk=e503191f8e20$LR•IPV4『线路212』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8692&tk=b53028476470$LR•IPV4『线路213』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6589&tk=2aca1ad9a849$LR•IPV4『线路214』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3188&tk=e503191f8e20$LR•IPV4『线路215』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5667&tk=b53028476470$LR•IPV4『线路216』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4351&tk=b53028476470$LR•IPV4『线路217』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6384&tk=b53028476470$LR•IPV4『线路218』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1938&tk=b53028476470$LR•IPV4『线路219』
江西卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=5322&tk=b53028476470$LR•IPV4『线路220』
江西卫视,http://59.48.75.130:3052/tsfile/live/0117_1.m3u8$LR•IPV4『线路221』
江西卫视,http://61.136.172.236:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路222』
江西卫视,http://123.132.233.194:352/tsfile/live/0138_1.m3u8$LR•IPV4『线路223』
江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8$LR•IPV4『线路224』
江西卫视,http://119.36.148.115:59901/tsfile/live/0138_1.m3u8$LR•IPV4『线路225』
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8$LR•IPV4『线路226』
江西卫视,rtp://239.3.1.123:8164$LR•IPV4『线路227』
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路228』
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路229』
江西卫视,http://120.234.5.29:6000/udp/239.20.0.55:3180$LR•IPV4『线路230』
江西卫视,http://1b6467f415.iok.la:9931/tsfile/live/1066_1.m3u8$LR•IPV4『线路231』
江西卫视,http://111.14.181.15:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路232』
江西卫视,http://223.159.8.12:8099/tsfile/live/0138_1.m3u8?key=txiptv&playlive=0&authid=0$LR•IPV4『线路233』
江西卫视,http://218.241.192.50:8808/rtp/239.3.1.123:8164$LR•IPV4『线路234』
江西卫视,http://www.zzlag.top:9087/tsfile/live/0138_1.m3u8?key=txiptv$LR•IPV4『线路235』
江西卫视,http://mail.petzhu.top:7000/rtp/239.254.201.12:6290$LR•IPV4『线路236』
江西卫视,http://alvin.ergotron.net:8000/udp/239.77.1.219:5146$LR•IPV4『线路237』
江西卫视,http://124.128.73.58:9901/tsfile/live/0138_1.m3u8?key=txiptv$LR•IPV4『线路238』
江西卫视,http://123.189.36.4:9901/tsfile/live/1048_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路239』
江西卫视,http://live.nctv.top/886/sxg.php?id=jxwsH265_4000$LR•IPV4『线路240』
江西卫视,http://jxcbn.ws-cdn.gitv.tv/hls/JXWSHD/index.m3u8?gMac=unknown&livodToken=84e38030fc4f1248603777a24ade5ab82ef30103522330bb3444634a1b66307f_1720509019_604800&fromCDN=ws$LR•IPV4『线路241』
江西卫视,http://113.240.177.80:8082/hls/27/index.m3u8$LR•IPV4『线路242』
江西卫视,http://222.241.154.37:9901/tsfile/live/23034_1.m3u8?key=txiptv$LR•IPV4『线路243』
江西卫视,http://jxcbn.ws-cdn.gitv.tv/hls/JXWSHD/index.m3u8?gMac=unknown&livodToken=474c90d882097b2d562398658075287e1e21930013b659af3a1922509cd4bbd1_1720505073_604800&fromCDN=ws$LR•IPV4『线路244』
江西卫视,http://webmail.axxe.top:4022/rtp/239.3.1.123:8164$LR•IPV4『线路245』
江西卫视,http://223.151.51.74:9901/tsfile/live/0121_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路246』
江西卫视,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226344/index.m3u8$LR•IPV4『线路247』
江西卫视,http://219.159.147.195:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路248』
江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路249』
江西卫视,http://123.138.216.44:9902/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路250』
江西卫视,http://58.57.21.166:9901/tsfile/live/0138_1.m3u8?key=txiptv$LR•IPV4『线路251』
江西卫视,http://59.62.8.250:9901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路252』
江西卫视,http://124.165.251.82:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路253』
江西卫视,http://118.122.2.29:9999/hls/28/index.m3u8$LR•IPV4『线路254』
江西卫视,http://58.51.111.46:1111/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路255』
江西卫视,http://58.57.21.166:9901/tsfile/live/0138_1.m3u8$LR•IPV4『线路256』
江西卫视,http://219.159.147.195:9901/tsfile/live/1028_1.m3u8?key=txiptv$LR•IPV4『线路257』
江西卫视,http://123.163.55.234:9901/tsfile/live/0138_1.m3u8?key=txiptv$LR•IPV4『线路258』
江西卫视,http://117.27.190.42:9998/tsfile/live/23265_1.m3u8?key=txiptv$LR•IPV4『线路259』
江西卫视,http://115.171.216.195:4000/udp/225.1.8.171:8166$LR•IPV4『线路260』
江西卫视,https://stream1.freetv.fun/89d9d9375ed2dec0f5361c36f90f9a8ef71d8eb3275a6e67969e6bc509562242.m3u8$LR•IPV4『线路261』
江西卫视,https://stream1.freetv.fun/2a00fceb286407f91d029a6a5af1d6cc5786da4736f7e084ac3bf39657bbf547.m3u8$LR•IPV4『线路262』
江西卫视,https://stream1.freetv.fun/5e3471067963ac3b1418ddf89fb2af1398cb3d62cb9e632133454e4a51925328.m3u8$LR•IPV4『线路263』
江西卫视,https://stream1.freetv.fun/2df8b395a33033ef4dbd79007e2ec8dabbdc64e75e0e2c8bd46c49eec115d891.m3u8$LR•IPV4『线路264』
江西卫视,https://stream1.freetv.fun/e321eebbac46cd0e6ca42cee9eacb00816d8f937354cdf2a1bc089280f2fac0a.m3u8$LR•IPV4『线路265』
江西卫视,https://stream1.freetv.fun/884205e754d467296fc5ead33fdf28f9b21d713b0c44c162f291fcc2df83ac2a.m3u8$LR•IPV4『线路266』
江西卫视,https://stream1.freetv.fun/09759f413f6f4e15691846b0f9312dd85a7f829fb606af09a91035e1679a0e8e.m3u8$LR•IPV4『线路267』
江西卫视,https://stream1.freetv.fun/c5b111188406543af7e57b190d868e9e911cae646dee6d37d2af0075aeccd66d.m3u8$LR•IPV4『线路268』
江西卫视,https://stream1.freetv.fun/dfb80819b92394b8d001b2a135d0a18949b1f60bd4eb5b3f308022236f7eefbe.m3u8$LR•IPV4『线路269』
江西卫视,https://stream1.freetv.fun/dc1588c05fae45e0e60cf2dccd2870db218b8dc9203e57c8c6c8c1ffc3325960.m3u8$LR•IPV4『线路270』
江西卫视,https://stream1.freetv.fun/dc9d28cc43040277c9ab2a890ab8b91b88386c3ac1340be857cd31735548e025.m3u8$LR•IPV4『线路271』
江西卫视,https://stream1.freetv.fun/24e42d02d75be84af73aac0b4616ee974f8327b811e3a0a4b45a1bb5629f2cd7.m3u8$LR•IPV4『线路272』
江西卫视,https://stream1.freetv.fun/bb58259930386bbf8990b8c874a2003bddc472d71f3d5f8858e1de684c7048f2.m3u8$LR•IPV4『线路273』
江西卫视,https://stream1.freetv.fun/28ac3700cc6eb8df530c0e75b436f8b3027b11708df4b05381b7279ea282028a.m3u8$LR•IPV4『线路274』
江西卫视,https://stream1.freetv.fun/80bca95b03df18436dd135e8407012a9564496bd5c807844f6d9f5826bd3d57a.m3u8$LR•IPV4『线路275』
江西卫视,https://stream1.freetv.fun/89466e8806ac91fe9e047d3482b2e4a8b424dccceea5cfe01aa6bca0c7177502.m3u8$LR•IPV4『线路276』
江西卫视,https://stream1.freetv.fun/24184689ddf6b7f046d252d597760a2599270d68f85800d28f942d81f6945943.m3u8$LR•IPV4『线路277』
江西卫视,https://stream1.freetv.fun/3268c9bdf17d530b54c0e4a59bc66561a4fffec970ca13cb6c0f49156947c63e.m3u8$LR•IPV4『线路278』
江西卫视,https://stream1.freetv.fun/b99cfef14e64a12c8ff2231565ad2189ac9d218dd8082417314419c630f6e238.m3u8$LR•IPV4『线路279』
江西卫视,https://stream1.freetv.fun/03e92c342eaf1f24d2cea4109b50f4a7835263aab2f5ca2fb5d9ed4b96652b5b.m3u8$LR•IPV4『线路280』
江西卫视,https://stream1.freetv.fun/febb2a64cc534882472d10a492fdfb288f577809566473c7b147755f959f63ea.m3u8$LR•IPV4『线路281』
江西卫视,https://stream1.freetv.fun/2ed85dd9aeacf49efc6c00644457e810fb8fa62de4b164739e262d96dc5aa519.m3u8$LR•IPV4『线路282』
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225492/index.m3u8?fmt=ts2hls$LR•IPV4『线路283』
江西卫视,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225746/index.m3u8$LR•IPV4『线路284』
江西卫视,http://115.153.254.81/PLTV/88888888/224/3221226656/46275837.smil/index.m3u8?fmt=ts2hls$LR•IPV4『线路285』
江西卫视,http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=jxws$LR•IPV4『线路286』
江西卫视,p3p://173.208.176.178:31809/5fe21ab1000e4e987a2a57190bf705fd$LR•IPV4『线路287』
江西卫视,http://drive.mxmy.net:8888/udp/239.3.1.123:8164$LR•IPV4『线路288』
江西卫视,http://kxrj.site:64325/86/mg.php?id=jxws$LR•IPV4『线路289』
江西卫视,http://dd.ddzb.fun/php/migu.php?id=jxws$LR•IPV4『线路290』
江西卫视,http://182.92.109.190:1668/migu720/migu720.php?id=jxws$LR•IPV4『线路291』
江西卫视,http://123.10.78.208:808/hls/42/index.m3u8$LR•IPV4『线路292』
江西卫视,http://58.19.244.92:1111/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路293』
江西卫视,http://218.76.32.193:9901/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路294』
江西卫视,http://42.48.50.232:9002/tsfile/live/0138_2.m3u8?key=txiptv&playlive=1&authid=0$LR•IPV4『线路295』
江西卫视,http://118.249.23.16:4022/udp/239.76.245.225:1234$LR•IPV4『线路296』
江西卫视,http://171.213.196.134:8088/udp/239.93.0.134:5140$LR•IPV4『线路297』
江西卫视,http://171.213.196.134:8088/udp/239.93.1.19:5140$LR•IPV4『线路298』
江西卫视,http://114.228.152.34:8888/rtp/239.49.1.47:6000$LR•IPV4『线路299』
